Timestamp,WW_supply_flow,WW_ammonia_measurement,WW_Secondary_Sediment_Flow,WW_effluent_flow_measurement_,WW_effluent_recirculation_flow_measurment,WW_dry_substance_measurement,WW_sec_Sediment_dry_substance_measurement,WW_effluent_jack_Flow,WW_section_1_air_flow_measurement,WW_section_2_air_flow_measurement,WW_section_3_air_flow_measurement,WW_Settled_Solids,WW_Precipitate_mm,WW_nitrate_measurement_BLT_4_comp__3,WW_nitrate_measurement_BLT_4_comp__5_of_9,WW_nitrate_measurement_BLT_4_comp__6_of_10,WW_nitrate_measurement_Before_Aeration,WW_Aeration_Point_BLT_4_comp__10_,WW_Aeration_Point_BLT_4_comp__3,WW_Aeration_Point_BLT_4_comp__4,WW_Aeration_Point_BLT_4_comp__5_,WW_Aeration_Point_BLT_4_comp__6,WW_Aeration_Point_BLT_4_comp__7,WW_Aeration_Point_BLT_4_comp__8_,WW_Aeration_Point_BLT_4_comp__9,WW_Temperature_Measurement_BLT_4,WW_Turbid_Measurement,WW_Oxygen_Measurement_BLT_4_comp__10,WW_Oxygen_Measurement_BLT_4_comp__4,WW_Oxygen_Measurement_BLT_4_comp__6,WW_Oxygen_Measurement_BLT_4_comp__8,WW_Oxygen_Measurement__Before_Aeration_Section_2_
28/10/2007 03:40,4131.57,0.0583044,-0.0405093,2659,6960,3.64897,7.0034,9389.87,1200,6280,3299,435,0,3.95258,3.02941,3.42752,5,54.8066,0,0,0,0,54.125,50.2761,57.3725,16.9936,2.192,1.59433,0.0144676,0.0260417,1.19743,5
28/10/2007 03:50,4128.96,0.0358796,-0.0405093,2659,6960,3.65138,6.96854,9384,1200,6280,3299,435,0,3.9125,2.88797,3.26403,5,54.4858,0,0,0,0,52.8019,49.4342,57.8937,16.9235,2.192,1.79977,0.0144676,0.0260417,1.10581,5
28/10/2007 04:00,4126.36,0.0134549,-0.0405093,2659,6960,3.65553,7.14482,9378.12,1200,6280,3299,435,0,3.95243,2.88996,2.81727,5,54.3255,0,0,0,0,51.5591,52.0803,58.2545,16.9994,2.192,1.75752,0.0140818,0.0260417,1.15307,5
28/10/2007 04:10,4123.76,0,-0.0405093,2659,6960,3.65987,6.69307,9372.24,1200,6280,3299,435,0,3.99236,2.89195,2.90936,5,55.7688,0,0,0,0,56.5706,45.5853,55.7487,17.1069,2.192,1.79398,0.0135995,0.0260417,1.14728,5
28/10/2007 04:20,4121.15,0,-0.0405093,2659,6960,3.66421,7.06236,9366.36,1200,6280,3299,435,0,4.03229,2.89393,3.04275,5,55.6485,0,0,0,0,49.7148,52.8019,55.849,16.8475,2.192,1.96181,0.0131173,0.0260417,1.22975,5
28/10/2007 04:30,4118.55,0,-0.0405093,2659,6960,3.66855,6.82075,9360.49,1200,6280,3299,435,0,4.07222,2.89592,2.91688,5,53.6038,0,0,0,0,49.5544,61.0209,56.7978,16.7173,2.192,2.00424,0.012635,0.0252701,1.13715,5
28/10/2007 04:40,4119.59,0,-0.0405093,2659,6960,3.67289,7.17448,9362.84,1200,6280,3299,435,0,3.80317,2.89791,3.06944,5,54.9669,0,0,0,0,52.842,47.4295,56.4905,16.737,2.192,2.07465,0.0121528,0.0243056,1.16319,5
28/10/2007 04:50,4122.19,0,-0.0405093,2659,6960,3.67723,6.62182,9368.72,1200,6280,3299,435,0,3.76411,2.91169,2.89873,5,55.0471,0,0,0,0,60.2993,49.354,56.2299,16.8617,2.192,2.15567,0.0116705,0.023341,1.18441,5
28/10/2007 05:00,4124.8,0,-0.0405093,2659,6960,3.67376,6.97446,9374.59,1200,6280,3299,435,0,3.75521,2.95296,3.01519,5,55.3278,0,0,0,0,51.2784,55.4881,57.5088,16.9865,2.192,2.32639,0.0119599,0.0223765,1.13812,5
28/10/2007 05:10,4127.4,0,-0.0405093,2659,6960,3.66942,6.76536,9380.47,1200,6280,3299,435,0,3.91146,2.99424,2.89149,5,54.8066,0,0,0,0,53.7642,57.8135,55.0471,17.0583,2.192,2.39583,0.0124421,0.021412,1.26447,5
28/10/2007 05:20,4130.01,0,-0.0405093,2659,6960,3.66508,7.10479,9386.35,1200,6280,3299,435,0,4.10243,3.03551,2.97135,5,55.007,0,0,0,0,59.337,46.3871,55.3378,16.9186,2.192,2.61574,0.0129244,0.0204475,1.0407,5
28/10/2007 05:30,4132.61,0,-0.0405093,2659,6960,3.66073,6.71883,9392.23,1200,6280,3299,435,0,4.05859,3.07679,3.1021,5,55.4481,0,0,0,0,63.1859,45.4049,57.0758,16.7789,2.192,2.5897,0.0134066,0.0202546,0.992477,5
28/10/2007 05:40,4133.39,0,-0.0405093,2659,6960,3.65639,7.03957,9393.99,1200,6280,3299,435,0,3.80707,3.11545,2.99331,5,54.6997,0,0,0,0,52.8821,56.9315,56.0094,16.7101,2.192,2.636,0.0138889,0.0202546,1.17236,5
28/10/2007 05:50,4133.39,0,-0.0405093,2659,6960,3.65205,6.83418,9393.99,1200,6280,3299,435,0,3.92969,3.14366,3.0536,5,55.4881,0,0,0,0,51.96,45.2645,57.0518,16.8471,2.192,2.79225,0.0143711,0.0202546,1.18345,5
28/10/2007 06:00,4133.39,0,-0.0405093,2659,6960,3.65856,7.13349,9393.99,1200,6280,3299,435,0,4.0583,3.17187,3.19683,5,55.408,0,0,0,0,50.3162,52.842,58.1643,16.9018,2.192,2.34954,0.015625,0.0202546,1.1767,5
28/10/2007 06:10,4133.39,0,-0.0405093,2659,6960,3.66628,6.71345,9393.99,1200,6280,3299,435,0,4.21094,3.20009,3.2793,5,55.2075,0,0,0,0,52.1605,51.7194,56.1296,16.6551,2.192,2.92824,0.0170718,0.0202546,1.21094,5
28/10/2007 06:20,4133.39,0,-0.0405093,2659,6960,3.674,6.97931,9393.99,1200,6280,3299,435,0,4.22919,3.2283,3.36176,5,55.5683,0,0,0,0,54.8868,45.2645,55.5884,16.5972,2.192,2.5897,0.0185185,0.0202546,1.16071,5
28/10/2007 06:30,4133.39,0,-0.0405093,2659,6960,3.68171,6.82629,9393.99,1200,6280,3299,435,0,4.18986,3.25651,3.44001,5,55.2476,0,0,0,0,60.3394,45.9461,62.0633,16.5394,2.192,1.87789,0.0199653,0.0210262,1.28858,5
28/10/2007 06:40,4133.39,0,-0.0405093,2659,6960,3.68943,7.06804,9393.99,1200,6280,3299,435,0,4.15053,3.30512,3.5014,5,28.0247,0,0,0,0,49.5544,47.9908,30.8713,16.4815,2.192,2.04861,0.021412,0.0219907,1.1765,5
28/10/2007 06:50,4133.39,0,-0.0405093,1365,6960,3.69715,6.67535,9393.99,1200,6280,3299,435,0,4.11119,3.36248,3.56278,5,28.3054,0,0,0,0,52.0803,46.9083,29.0671,16.7012,2.192,2.364,0.0228588,0.0229552,1.13426,5
28/10/2007 07:00,4133.39,0,-0.0405093,1365,6960,3.65585,7.01027,9393.99,1200,6280,3299,435,0,4.25839,3.41983,3.62416,5,28.3455,0,0,0,0,56.7711,44.5028,30.9515,16.7575,2.192,2.60995,0.0227623,0.0239198,1.0706,5
28/10/2007 07:10,4133.39,0,-0.0405093,1365,6960,3.69792,6.84737,9393.99,1200,6280,3299,435,0,4.45512,3.43996,3.55751,5,29.8289,0,0,0,0,47.3093,57.8135,29.5482,16.8138,2.192,2.89352,0.0222801,0.0248843,1.27025,5
28/10/2007 07:20,4133.39,0,-0.0405093,1365,6960,3.66217,7.0761,9393.99,1200,6280,3299,435,0,4.53021,3.3112,3.49096,5,54.0047,0,0,0,0,58.6154,57.2522,64.2283,16.87,2.192,2.8588,0.0217978,0.0258488,1.30324,5
28/10/2007 07:30,4133.39,0,-0.0405093,1365,6960,3.6439,6.68475,9393.99,1200,6280,3299,435,0,4.60529,3.51031,3.37478,5,28.9869,0,0,0,0,54.4457,46.5876,28.5459,16.9263,2.192,2.11516,0.0213156,0.0260417,1.28067,5
28/10/2007 07:40,4131.57,0,-0.0405093,1365,6960,3.66641,6.91352,9389.87,1200,6280,3299,435,0,4.36849,3.4856,3.66515,5,28.3054,0,0,0,0,57.9338,48.2314,30.0895,16.9825,2.192,2.74884,0.0208333,0.0260417,1.25675,5
28/10/2007 07:50,4128.96,0,-0.0405093,1365,6960,3.68891,6.66884,9384,1200,6280,3299,435,0,4.29173,3.35095,3.52626,5,29.3077,0,0,0,0,54.2052,43.3401,29.1874,16.8095,2.192,2.25231,0.0203511,0.0260417,1.12269,5
28/10/2007 08:00,4126.36,0,-0.0405093,1365,6960,3.67647,6.98622,9378.12,1200,6280,3299,435,0,4.33089,3.40109,3.68963,5,29.0471,0,0,0,0,47.4295,58.4149,29.027,16.9693,2.192,2.08816,0.0202546,0.0260417,1.32234,5
28/10/2007 08:10,4123.76,0,-0.0405093,1365,6960,3.64073,6.62399,9372.24,1200,6280,3299,435,0,4.37005,3.45122,3.62105,5,28.0548,0,0,0,0,54.9269,44.7032,28.5058,16.909,2.192,2.13936,0.0202546,0.0260417,1.25579,5
28/10/2007 08:20,4121.15,0,-0.0405093,1365,6960,3.67622,6.82808,9366.36,1200,6280,3299,435,0,4.4092,3.50135,3.55247,5,28.9709,0,0,0,0,49.7148,51.2383,29.2332,16.8487,2.192,2.22164,0.0202546,0.0260417,1.25868,5
28/10/2007 08:30,4118.55,0,-0.0405093,1365,6960,3.69623,6.74334,9360.49,1200,6280,3299,435,0,4.43772,3.55148,3.5319,5,29.5482,0,0,0,0,60.9808,44.3424,28.7197,16.7884,2.192,2.29956,0.0202546,0.0260417,1.21624,5
28/10/2007 08:40,4119.59,4.36343,-0.0405093,1365,6960,3.69285,6.95199,9362.84,1200,6280,3299,435,0,4.37044,3.65495,4.47461,5,28.9469,0,0,0,69.0394,54.7264,48.5922,29.7621,16.7282,2.192,2.38178,0.0202546,2.04861,1.08796,5
28/10/2007 08:50,4122.19,0.0368924,-0.0405093,1365,6960,3.68948,6.69669,9368.72,1200,6280,3299,435,0,4.30317,3.92361,5.36545,5,29.2175,0,0,0,67.3155,50.9978,54.0849,28.1851,16.5961,2.192,2.70544,0.0202546,2.09744,1.49884,5
28/10/2007 09:00,4124.8,0.0296586,-0.0405093,1365,6960,3.6861,6.85499,9374.59,1200,6280,3299,435,0,4.40712,3.99957,6.07733,5,29.5132,0,0,0,67.9569,48.2314,45.1042,29.3478,16.4687,2.192,3.43461,0.019483,2.13542,2.35243,5
28/10/2007 09:10,4127.4,0.0224248,-0.0405093,1365,6960,3.68273,6.70315,9380.47,1200,6280,3299,435,0,4.42274,4.05686,5.83789,5,29.3077,0,0,0,70.162,52.1204,46.6277,29.6752,16.6591,2.192,4.06684,0.0185185,2.12384,2.81076,5
28/10/2007 09:20,4130.01,0.015191,-0.0405093,1365,6960,3.67935,6.90301,9386.35,1200,6280,3299,435,0,4.32368,3.94618,5.76606,5,28.7464,0,0,0,0,50.1157,20.6878,28.9755,16.7209,2.192,4.40972,0.017554,0.584491,1.91262,5
28/10/2007 09:30,4132.61,0.00795718,-0.0405093,1365,6960,3.67646,6.77047,9392.23,1200,6280,3299,435,0,4.40723,3.55425,4.43142,5,28.3354,0,0,0,0,54.8868,52.1605,31.0718,16.6829,2.192,4.27373,0.0165895,0.0802951,2.49711,5
28/10/2007 09:40,4133.39,0.00072338,-0.0405093,1365,6960,3.67405,6.79796,9389.87,1200,6280,3299,435,0,4.49123,3.68012,3.77449,5,28.2653,0,0,0,0,52.5213,50.1959,29.0671,16.5925,2.192,4.12616,0.015625,0.0570505,1.99942,5
28/10/2007 09:50,4133.39,0,-0.0405093,1365,6960,3.67163,6.75275,9384,1200,6280,3299,435,0,4.57934,3.64887,3.83272,5,28.1049,0,0,0,0,54.6462,47.4295,29.5482,16.5021,2.192,3.74807,0.0146605,0.0517458,1.49306,5
28/10/2007 10:00,4133.39,0,-0.0405093,1365,6960,3.66922,6.89887,9378.12,1200,6280,3299,435,0,4.66745,3.53877,3.89095,5,28.2385,0,0,0,0,47.3093,54.8868,29.7888,16.5654,2.192,3.42593,0.0144676,0.046441,1.16898,5
28/10/2007 10:10,4133.39,0,-0.0405093,1365,6960,3.66681,6.80941,9372.24,1200,6280,3299,435,0,4.89214,3.66175,3.80715,5,30.4704,0,0,0,0,54.8066,53.684,28.8266,16.6694,2.192,3.31867,0.0144676,0.0411362,1.4892,5
28/10/2007 10:20,4133.39,0,-0.0405093,1365,7289,3.6644,6.79253,9366.36,1200,6280,3299,435,0,4.89996,3.6773,3.78385,5,28.5058,0,0,0,0,54.2052,46.6678,28.3354,16.7223,2.192,3.36883,0.0144676,0.0358314,1.33218,5
28/10/2007 10:30,4133.39,0,-0.0405093,1365,7289,3.66223,6.75817,9360.49,1200,6280,3299,435,0,4.73378,3.62124,3.80195,5,29.2676,0,0,0,0,52.9623,46.8682,29.1313,16.7752,2.192,3.34746,0.0144676,0.0305266,1.32764,5
28/10/2007 10:40,4133.39,0,-0.0405093,1365,7289,3.6603,6.88115,9362.84,1200,6280,3299,435,0,4.84934,3.56518,3.66786,5,29.2676,0,0,0,0,54.7665,49.5144,28.1049,16.828,2.192,3.40193,0.0144676,0.0285976,1.55285,5
28/10/2007 10:50,4133.39,0,-0.0405093,1365,7289,3.65837,6.77409,9368.72,1200,6280,3299,435,0,4.93446,3.68338,3.89214,5,28.1129,0,0,0,0,51.9772,46.2268,30.751,16.8809,2.192,3.49744,0.0144676,0.0281154,1.6088,5
28/10/2007 11:00,4133.39,0,-0.0405093,1365,7289,3.65644,6.77228,9374.59,1200,6280,3299,435,0,4.75651,3.76812,3.94293,5,28.0247,0,0,0,0,47.8305,52.1605,31.0317,16.5386,2.192,3.56861,0.0152392,0.0276331,1.68258,5
28/10/2007 11:10,4133.39,0,-0.0405093,1365,7289,3.65451,6.807,9380.47,1200,6280,3299,435,0,4.67622,3.75311,3.85655,5,29.39,0,0,0,0,55.9292,45.485,28.3054,16.4012,2.192,3.60218,0.0162037,0.0271508,1.49884,5
28/10/2007 11:20,4133.39,0,-0.0405093,1365,7289,3.65258,6.85945,9386.35,1200,6280,3299,435,0,4.59592,3.7381,4.38911,5,30.0441,0,0,0,0,53.1227,44.9037,27.8644,16.9705,2.192,3.6286,0.0171682,0.0266686,1.59516,5
28/10/2007 11:30,4133.39,0,-0.0405093,1365,7289,3.69985,6.86126,9392.23,1200,6280,3299,435,0,4.51972,3.72309,4.4822,5,30.0694,0,0,0,0,50.8775,46.8682,29.9291,16.4207,2.192,3.65502,0.0181327,0.0261863,1.6985,5
28/10/2007 11:40,4131.57,0,-0.0405093,1365,7289,3.65249,6.77847,9389.87,1200,6280,3299,435,0,4.48039,3.70808,4.05838,5,28.9469,0,0,0,0,49.8752,46.4272,29.0671,16.6439,2.192,3.66165,0.0190972,0.0260417,1.81424,5
28/10/2007 11:50,4128.96,0,-0.0405093,1365,7289,3.65683,6.9128,9384,1200,6280,3299,435,0,4.44105,3.69307,3.85178,5,29.1997,0,0,0,0,55.2275,53.0024,30.1496,16.6811,2.192,3.64333,0.0200617,0.0260417,1.68041,5
28/10/2007 12:00,4126.36,0,-0.0405093,1365,7289,3.66117,6.86825,9378.12,1200,6280,3299,435,0,4.40172,3.62769,3.70725,5,28.3054,0,0,0,0,53.9646,62.4242,29.9492,16.5483,2.192,3.625,0.019483,0.0260417,1.86343,5
28/10/2007 12:10,4123.76,0,-0.0405093,1365,7289,3.66551,6.9524,9372.24,1200,6280,3299,435,0,4.35569,3.52873,3.49978,5,29.7706,0,0,0,0,48.6323,54.2854,30.0047,16.5726,2.192,3.5897,0.0185185,0.0260417,1.7202,5
28/10/2007 12:20,4121.15,0,-0.0405093,1365,7289,3.66985,6.66739,9366.36,1200,6280,3299,435,0,4.24935,3.42846,3.99284,5,28.6662,0,0,0,0,50.4365,50.1157,30.2031,16.7824,2.192,3.50116,0.017554,0.0260417,1.57407,5
28/10/2007 12:30,4118.55,0,-0.0405093,1365,7289,3.67419,6.93504,9360.49,1200,6280,3299,435,0,4.18059,3.31633,3.75998,5,29.4948,0,0,0,0,53.0425,48.5521,30.1496,16.5365,2.192,3.39024,0.0165895,0.0260417,1.5162,5
28/10/2007 12:40,4117.77,0,-0.0405093,1365,7289,3.67679,6.85446,9362.84,1200,6280,3299,435,0,4.13687,3.23372,3.63325,5,29.2516,0,0,0,0,52.8821,51.1982,29.6552,16.8186,2.192,3.26678,0.015625,0.0260417,1.19502,5
28/10/2007 12:50,4117.77,0,-0.0405093,1365,7289,3.67245,6.98206,9368.72,1200,6280,3299,435,0,4.09316,3.17079,3.69401,5,29.7353,0,0,0,0,48.933,46.5876,30.0026,16.5702,2.192,3.06944,0.0146605,0.0260417,1.22324,5
28/10/2007 13:00,4117.77,0,-0.0405093,1365,7289,3.66811,6.69777,9374.59,1200,6280,3299,435,0,4.03364,3.10786,3.43772,5,29.4146,0,0,0,0,51.7395,50.677,30.1296,16.6013,2.192,2.92477,0.0144676,0.0260417,1.33102,5
28/10/2007 13:10,4117.77,0,-0.0405093,1365,7289,3.66377,6.91334,9380.47,1200,6280,3299,435,0,3.89171,3.07617,3.26345,5,29.4681,0,0,0,0,54.3054,51.3185,29.007,16.508,2.192,2.74074,0.0144676,0.0260417,1.24132,5
28/10/2007 13:20,4117.77,0,-0.0405093,1365,7289,3.65943,6.83015,9386.35,1200,3750,3299,435,0,3.9818,3.06532,3.4056,5,28.8266,0,0,0,0,52.2006,49.4342,30.5906,16.4147,2.192,2.59115,0.0144676,0.0260417,1.14583,5
28/10/2007 13:30,4117.77,0,-0.0405093,1365,7289,3.65509,6.95288,9392.23,1200,3750,3299,435,0,3.86719,3.05447,3.66656,5,29.5162,0,0,0,0,50.1157,56.6508,29.321,16.5509,2.192,2.364,0.0144676,0.0260417,1.14873,5
28/10/2007 13:40,4119.59,0,-0.0405093,1365,7289,3.65201,6.7173,9393.99,1200,3750,3299,435,0,3.77387,3.04362,3.41124,5,28.7865,0,0,0,0,52.1605,60.4997,30.5506,16.8403,2.192,2.1277,0.0144676,0.0260417,1.30401,5
28/10/2007 13:50,4122.19,0,-0.0405093,1365,7289,3.65394,7.00955,9393.99,1200,3750,3299,435,0,3.68056,3.03277,3.1428,5,54.5259,0,0,0,0,50.5167,47.7904,50.9443,16.5743,2.192,2.55208,0.0144676,0.0260417,1.09954,5
28/10/2007 14:00,4124.8,0,-0.0405093,1365,7289,3.65586,6.85218,9393.99,1200,3750,3299,435,0,3.63987,3.02192,3.05751,5,28.6929,0,0,0,0,52.2406,48.6323,28.7464,16.6912,2.192,2.19763,0.0152392,0.0260417,1.11285,5
28/10/2007 14:10,4127.4,0,-0.0405093,1365,7289,3.65779,7.15061,9393.99,1200,3750,3299,435,0,3.59918,2.95939,3.01784,5,29.5583,0,0,0,0,51.5791,46.9885,29.9091,16.808,2.192,2.37558,0.0162037,0.0260417,1.20081,5
28/10/2007 14:20,4130.01,0,-0.0405093,1365,7289,3.65972,6.73973,9393.99,1200,3750,3299,435,0,3.55849,2.86241,3.10725,5,29.5081,0,0,0,0,56.5306,52.9623,30.4303,16.6594,2.192,3.01215,0.0171682,0.0260417,1.28241,5
28/10/2007 14:30,4132.61,0,-0.0405093,1365,7289,3.66165,6.94951,9393.99,1200,3750,3299,435,0,3.5178,2.80888,3.19666,5,54.9669,0,0,0,0,53.5236,43.3802,57.4928,16.5914,2.192,2.92824,0.0181327,0.0260417,1.14198,5
28/10/2007 14:40,4133.39,0,-0.0405093,1365,7289,3.66281,6.71803,9393.99,1200,3750,3299,435,0,3.40025,2.75535,3.07031,5,54.546,0,0,0,0,54.0849,56.1697,59.0564,16.7043,2.192,2.39583,0.0190972,0.0260417,1.30401,5
28/10/2007 14:50,4133.39,0,-0.0405093,1365,7289,3.66088,7.05295,9393.99,1200,3750,3299,435,0,3.60786,2.70182,2.72092,5,55.5282,0,0,0,0,60.1389,47.2291,59.6377,16.6406,2.192,2.1195,0.0200617,0.0260417,1.2376,5
28/10/2007 15:00,4133.39,0,-0.0405093,2739,7289,3.65895,6.7526,9393.99,1200,3750,3299,435,0,3.76302,2.5897,2.75846,5,30.0294,0,0,0,0,51.519,46.748,51.9466,16.6985,2.192,2.18171,0.019483,0.0260417,1.2419,5
28/10/2007 15:10,4133.39,0,-0.0405093,2739,7289,3.65702,7.02498,9393.99,1200,3750,3299,435,0,3.48633,2.53554,2.92383,5,55.3679,0,0,0,0,55.3278,47.1689,56.0695,16.7564,2.192,2.76331,0.0185185,0.0260417,1.0706,5
28/10/2007 15:20,4133.39,0,-0.0405093,2739,6199,3.65509,6.80724,9393.99,1200,5000,3299,435,0,3.53696,2.53933,2.60113,5,56.0361,0,0,0,0,48.3918,51.0379,57.279,16.8142,2.192,2.69531,0.017554,0.0260417,1.12558,5
28/10/2007 15:30,4133.39,0,-0.0405093,2739,6199,3.65316,7.01476,9393.99,1200,5000,3299,435,0,3.5876,2.54313,2.55773,5,56.3702,0,0,0,0,56.2098,49.7148,57.3324,16.8721,2.192,2.62153,0.0165895,0.0260417,1.26591,5
28/10/2007 15:40,4133.39,0,-0.0405093,2739,6199,3.65162,6.72996,9393.99,1200,5000,3299,435,0,3.63824,2.54693,2.6684,5,54.4858,0,0,0,0,58.0541,47.1489,56.0093,16.93,2.192,2.49132,0.015625,0.0260417,1.17477,5
28/10/2007 15:50,4133.39,0,-0.0405093,2739,6199,3.65162,6.89887,9393.99,1200,5000,3299,435,0,3.52756,2.55073,2.7105,5,54.3255,0,0,0,0,49.4743,47.189,57.6665,16.6748,2.192,2.35725,0.0146605,0.0260417,1.21817,5
28/10/2007 16:00,4133.39,0,-0.0405093,2739,6199,3.65162,6.824,9393.99,1200,5000,3299,435,0,3.50694,2.55452,2.88845,5,55.4881,0,0,0,0,54.2453,51.3586,57.573,16.7607,2.192,2.10648,0.0152392,0.0260417,1.25289,5
28/10/2007 16:10,4133.39,0,-0.0405093,2739,6199,3.65162,7.10286,9393.99,1200,5000,3299,435,0,3.57639,2.59494,2.54286,5,57.6531,0,0,0,0,54.6462,59.9785,57.0919,16.8466,2.192,1.90321,0.0162037,0.0260417,1.25083,5
28/10/2007 16:20,4133.39,0,-0.0405093,2739,6199,3.65162,6.72915,9393.99,1200,5000,3299,435,0,3.64583,2.67198,2.55425,5,54.125,0,0,0,37.9276,56.6508,50.3563,56.7845,16.5856,2.192,1.77373,0.0171682,0.0260417,1.27604,5
28/10/2007 16:30,4353.63,0,-0.0405093,2739,6199,3.65162,7.10335,9921.15,1200,5000,3299,435,0,3.56934,2.86892,3.37782,5,55.5282,0,0,0,69.6408,50.4766,47.5498,57.0919,16.7133,2.192,1.75637,0.0181327,2.0327,1.17622,5
28/10/2007 16:40,4355.85,0,-0.0405093,2739,6199,3.64969,6.79818,9921.15,1200,5000,3299,435,0,3.49284,2.61827,3.83789,5,55.8089,0,0,0,0,52.6416,48.9531,59.5776,16.5365,2.192,1.82002,0.0190972,0.10272,1.18441,5
28/10/2007 16:50,4358.06,0,-0.0405093,3364,6199,3.64005,6.98905,9921.15,1200,5000,3299,435,0,3.69273,2.52062,2.80653,5,55.4681,0,0,0,0,56.5306,45.9461,59.2635,16.5799,2.192,1.82292,0.0200617,0.0592689,1.06192,5
28/10/2007 17:00,4360.28,0,-0.0405093,3364,6199,3.6304,6.67462,9921.15,1200,5000,3299,435,0,3.63679,2.66385,2.92209,5,55.9893,0,0,0,0,51.1581,47.1489,59.2168,16.7824,2.192,1.72454,0.0206404,0.0529996,1.10026,5
28/10/2007 17:10,4362.5,0,-0.0405093,3364,6199,3.62076,6.95927,9921.15,1200,5000,3299,435,0,3.58085,2.70327,2.84505,5,54.8787,0,0,0,0,50.8374,51.5992,58.0541,16.8837,2.192,1.60677,0.0211227,0.0467303,1.12269,5
28/10/2007 17:20,4364.72,0,-0.0405093,3261,6199,3.61111,6.793,9921.15,1200,5000,3299,435,0,3.52491,2.74269,2.85482,5,55.2075,0,0,0,0,49.6948,57.6531,57.1319,16.7969,2.192,1.53935,0.0216049,0.040461,1.23119,5
28/10/2007 17:30,4365.39,0.240162,-0.0405093,3261,6199,3.60147,6.99508,9917.05,1200,5000,3299,435,0,3.46897,2.78212,2.42513,5,55.2877,0,0,0,0,51.078,44.6632,58.7757,16.8166,2.192,1.48759,0.0220872,0.0341917,1.02575,5
28/10/2007 17:40,4365.68,0.483218,-0.0405093,3261,6199,3.59571,6.65307,9911.93,1200,5000,3299,435,0,3.55794,2.82154,3.01541,5,56.9048,0,0,0,0,56.9716,58.1744,56.9047,16.956,2.192,1.48024,0.0225694,0.0279225,1.16319,5
28/10/2007 17:50,4365.97,0.775463,-0.0405093,3261,6199,3.60552,6.9715,9906.8,1200,5000,3299,435,0,3.64692,2.86097,3.17817,5,53.684,0,0,0,72.8482,54.0448,47.8104,54.6462,16.985,2.192,1.53646,0.0230517,0.0896991,1.09279,5
28/10/2007 18:00,4366.26,1.02431,-0.0405093,3261,6199,3.61533,6.90763,9901.68,1200,5000,3299,435,0,3.48261,2.90039,3.66536,5,55.2676,0,0,0,71.2044,57.4126,48.6323,56.7711,16.6422,2.192,1.53646,0.0246914,2.08912,1.17188,5
28/10/2007 18:10,4366.55,1.26736,-0.0405093,3261,6199,3.62514,7.15205,9896.56,1200,5000,3299,435,0,3.3183,3.28451,4.62023,5,55.5683,0,0,0,69.4404,50.7572,52.6416,56.8647,16.5754,2.192,1.59722,0.0266204,2.03173,1.1016,5
28/10/2007 18:20,4366.84,1.95313,-0.0405093,3261,6199,3.63495,6.89585,9891.43,1200,5689,3299,435,0,3.62326,3.46011,4.81988,5,55.6084,0,0,0,65.832,56.2098,47.63,57.8235,16.5086,2.192,1.55736,0.0285494,2.05324,1.12011,5
28/10/2007 18:30,4368.17,1.71007,-0.0405093,3261,6199,3.64475,7.08695,9894.99,1200,5689,3299,435,0,3.76215,3.56391,5.04774,5,55.4881,0,0,0,71.9662,53.0425,65.5514,57.9071,16.4419,2.192,1.48727,0.0304784,2.07407,1.22106,5
28/10/2007 18:40,4369.76,1.22106,-0.0405093,3261,6199,3.65162,6.83087,9900.72,1200,5689,3299,435,0,3.90104,3.66772,5.4362,5,55.1474,0,0,76.0957,69.6809,53.8444,48.8729,56.8513,16.7503,2.192,1.56732,0.0324074,1.98535,1.21528,5
28/10/2007 18:50,4371.35,0.952546,-0.0405093,3261,6199,3.65162,7.03032,9906.44,1200,5689,3299,435,0,3.80556,4.11784,5.74327,5,56.3301,0,0,58.6956,72.728,53.7241,46.8415,58.5753,16.8146,2.192,1.53501,0.0343364,1.96739,1.10822,5
28/10/2007 19:00,4372.95,0.854167,-0.0405093,3261,6199,3.65162,6.86357,9912.17,1200,5689,3299,435,0,3.60764,4.34488,6.47569,5,56.29,0,0,57.6131,68.1173,55.5282,46.6678,57.5409,16.8789,2.192,1.56973,0.0335648,1.94943,1.18634,5
28/10/2007 19:10,4374.54,0.736111,-0.0405093,3261,6199,3.65162,7.03016,9917.9,1200,5689,3299,435,0,3.69878,4.4322,7.01714,5,54.2954,0,0,50.8374,69.6007,62.7449,46.9484,56.2499,16.9432,2.192,1.59549,0.0321181,1.96412,1.18056,5
28/10/2007 19:20,4376.13,0.578704,-0.0405093,3261,6199,3.65162,6.74479,9923.62,1175,5689,3299,435,0,3.72772,4.5536,6.97917,5,55.5282,0,0,56.1296,69.5606,53.7642,51.9199,56.6107,17.0075,2.192,1.6584,0.0306713,1.98362,1.16146,5
28/10/2007 19:30,4375.17,0.338542,-0.0405093,3261,6199,3.65162,7.07277,9927.66,1175,5689,3299,435,0,3.59606,4.61429,6.90864,5,54.8467,0,0,0,69.4404,59.8582,55.6485,57.2222,16.3773,2.192,1.74769,0.0292245,1.95428,1.13715,5
28/10/2007 19:40,4373.58,0.0717593,-0.0405093,3261,6199,3.64852,6.82111,9931.28,1175,5689,3299,435,0,3.89019,4.50723,6.71115,5,55.5282,0,0,0,67.9169,58.8158,53.9646,58.0541,16.6327,2.192,1.81713,0.0277778,2.0515,1.15162,5
